,time,value
2019-01-14 01:01:01,01:01:01,51
2019-01-14 01:01:11,01:01:11,51
2019-01-14 01:01:16,01:01:16,52
2019-01-14 01:01:21,01:01:21,53
2019-01-14 01:01:26,01:01:26,53
2019-01-14 01:01:31,01:01:31,52
2019-01-14 01:01:36,01:01:36,51
2019-01-14 01:01:41,01:01:41,51
2019-01-14 01:01:46,01:01:46,52
2019-01-14 01:01:51,01:01:51,52
2019-01-14 01:01:56,01:01:56,53
2019-01-14 01:02:01,01:02:01,53
2019-01-14 01:02:06,01:02:06,56
2019-01-14 01:02:16,01:02:16,57
2019-01-14 01:02:21,01:02:21,60
2019-01-14 01:02:26,01:02:26,61
2019-01-14 01:02:41,01:02:41,61
2019-01-14 01:02:51,01:02:51,59
2019-01-14 01:02:56,01:02:56,58
2019-01-14 01:03:01,01:03:01,57
2019-01-14 01:03:06,01:03:06,58
2019-01-14 01:03:21,01:03:21,58
2019-01-14 01:03:26,01:03:26,57
2019-01-14 01:03:31,01:03:31,57
2019-01-14 01:03:36,01:03:36,56
2019-01-14 01:03:46,01:03:46,57
2019-01-14 01:03:56,01:03:56,56
2019-01-14 01:04:01,01:04:01,56
2019-01-14 01:04:16,01:04:16,57
2019-01-14 01:04:21,01:04:21,57
2019-01-14 01:04:36,01:04:36,57
2019-01-14 01:04:51,01:04:51,57
2019-01-14 01:04:56,01:04:56,57
2019-01-14 01:05:01,01:05:01,57
2019-01-14 01:05:11,01:05:11,54
2019-01-14 01:05:16,01:05:16,55
2019-01-14 01:05:26,01:05:26,56
2019-01-14 01:05:41,01:05:41,56
2019-01-14 01:05:51,01:05:51,55
2019-01-14 01:05:56,01:05:56,55
2019-01-14 01:06:01,01:06:01,54
2019-01-14 01:06:06,01:06:06,52
2019-01-14 01:06:21,01:06:21,52
2019-01-14 01:06:36,01:06:36,54
2019-01-14 01:06:51,01:06:51,54
2019-01-14 01:06:56,01:06:56,53
2019-01-14 01:07:01,01:07:01,52
2019-01-14 01:07:11,01:07:11,53
